timestamp,event_type,n_1a,n_1b,n_2,n_5,n_6,n_1_comune,n_2_comune,u1,u2,u3
7265911,4,0,101,44,0,0,2,40,38,47,38
7266048,4,0,101,43,0,0,2,40,36,45,36
7266403,3,0,100,43,0,0,2,40,47,38,47
7266451,4,0,100,43,0,0,2,40,38,47,38
7266471,3,0,100,43,0,0,2,40,43,32,43
7266480,4,0,100,43,0,0,2,40,40,46,40
7266625,1,0,100,43,0,0,2,40,19,33,19
7267269,3,0,99,45,0,0,2,40,47,38,47
7267355,3,0,99,45,0,0,2,40,46,40,46
7267358,4,0,99,45,0,0,2,40,40,45,40
7267478,4,0,99,45,0,0,2,40,38,46,38
7267501,3,0,99,45,0,0,2,40,46,38,46
7267501,2,0,99,45,0,0,2,40,46,38,14
7267559,4,0,99,45,0,0,2,40,40,46,40
7267664,3,0,99,45,0,0,2,40,45,40,45
7267899,4,0,98,45,0,0,2,40,38,47,38
7268216,4,0,98,44,0,0,2,40,38,46,38
7268465,2,0,98,44,0,0,2,40,46,38,14
7268465,3,0,98,44,0,0,2,40,46,38,46
7268697,3,0,97,44,0,0,2,40,45,23,45
7268702,1,0,97,44,0,0,2,40,37,12,37
7268946,3,0,96,44,0,0,2,40,47,28,47
7269112,4,0,96,44,0,0,3,40,40,42,40
7269194,4,0,96,44,0,0,3,40,38,46,38
7269331,4,0,96,44,0,0,3,40,28,47,28
7269678,4,0,96,44,0,0,3,39,41,43,41
7269764,2,0,96,44,0,0,3,39,46,38,14
7269802,3,0,96,44,0,0,3,39,45,36,45
7269989,2,0,96,44,0,0,3,39,46,38,14
7270265,3,0,96,45,0,0,3,39,42,29,42
7270715,3,0,96,45,0,0,3,39,43,32,43
7270748,3,0,96,45,0,0,3,39,43,29,43
7270825,4,0,96,45,0,0,3,39,29,42,29
7271061,1,0,96,45,0,0,2,40,29,37,29
7271409,3,0,97,46,0,0,2,40,42,29,42
7272308,3,0,96,47,0,0,2,40,42,29,42
7272396,3,0,96,47,0,0,2,40,43,12,43
7272673,4,0,96,47,0,0,2,40,40,45,40
7273220,1,0,95,48,0,0,2,40,37,12,37
7273384,3,0,95,48,0,0,2,40,45,40,45
7273517,3,0,94,48,0,0,3,39,45,23,45
7273674,4,0,94,47,0,0,3,39,40,45,40
7274081,4,0,93,47,0,0,3,39,40,43,40
7274218,3,0,92,47,0,0,3,39,43,40,43
7274329,3,0,92,47,0,0,3,39,45,23,45
7274464,3,0,92,47,0,0,3,39,45,40,45
7274511,1,0,92,47,0,0,3,39,37,12,37
7274517,3,0,92,47,0,0,3,39,46,31,46
7274646,4,0,92,47,0,0,3,39,40,45,40
7274978,4,0,92,47,0,0,3,39,39,42,39
7275103,3,0,92,47,0,0,3,39,47,38,47
7275546,2,0,92,47,0,0,3,39,43,41,15
7275546,3,0,92,47,0,0,3,39,43,41,43
7275748,1,0,92,47,0,0,3,39,25,35,25
7275748,3,0,92,47,0,0,3,39,44,25,44
7276391,3,0,92,46,0,0,3,39,47,39,47
7276440,1,0,92,46,0,0,3,39,2,35,2
7276448,4,0,92,46,0,0,3,39,38,42,38
7276875,3,0,93,46,0,0,3,39,0,34,0
7277050,1,0,93,46,0,0,3,39,2,35,2
7277079,4,0,93,46,0,0,3,39,39,47,39
7277741,3,0,93,45,0,0,3,39,42,20,42
7278078,3,0,95,45,0,0,3,39,43,29,43
7278108,3,0,95,45,0,0,3,39,47,39,47
7278160,4,0,95,45,0,0,3,39,40,46,40
7278390,3,0,95,45,0,0,3,39,44,30,44
7278396,4,0,95,45,0,0,3,39,31,47,31
7278406,3,0,95,45,0,0,3,39,0,34,0
7278700,1,0,95,45,0,0,3,39,39,13,39
7278794,4,0,95,45,0,0,3,39,29,43,29
7278809,4,0,95,45,0,0,3,39,30,44,30
7278975,3,0,95,46,0,0,3,39,44,30,44
7279284,3,0,95,46,0,0,3,39,43,29,43
7279438,3,0,95,46,0,0,2,39,44,41,44
7279438,2,0,95,46,0,0,2,39,44,41,15
7279723,4,0,95,46,0,0,2,39,41,44,41
7279829,3,0,95,46,0,0,2,39,43,40,43
7279838,3,0,95,46,0,0,2,39,42,20,42
7280022,4,0,94,46,0,0,2,39,29,43,29
7280441,3,0,94,46,0,0,2,39,43,29,43
7280447,3,0,94,46,0,0,2,39,42,20,42
7280510,3,0,94,46,0,0,2,39,42,39,42
7280685,1,0,94,46,0,0,2,39,22,33,22
7280691,1,0,94,46,0,0,2,39,39,13,39
7281049,3,0,94,46,0,0,2,39,45,23,45
7281554,2,0,94,45,0,0,2,39,44,41,15
7281707,3,0,94,45,0,0,2,39,45,23,45
7281717,3,0,94,45,0,0,2,39,42,38,42
7281801,1,0,94,45,0,0,2,39,20,35,20
7281821,1,0,94,45,0,0,2,39,19,34,19
7281833,3,0,94,45,0,0,2,39,42,20,42
7282342,4,0,95,45,0,0,2,39,38,42,38
7282883,3,0,96,44,0,0,2,39,42,38,42
7282939,2,0,96,44,0,0,2,39,46,39,13
7283188,4,0,96,44,0,0,2,39,40,43,40
7283209,1,0,96,44,0,0,2,39,37,12,37
7283303,3,0,96,44,0,0,2,39,45,40,45
7283560,1,0,97,44,0,0,2,39,25,35,25
7283572,1,0,97,44,0,0,2,39,39,13,39
7283628,4,0,97,44,0,0,2,39,38,42,38
7283653,3,0,97,44,0,0,2,39,44,25,44
7284228,3,0,99,42,0,0,2,39,43,14,43
7284246,3,0,99,42,0,0,2,39,42,38,42
7284310,1,0,99,42,0,0,2,39,19,35,19
7284610,4,0,99,43,0,0,2,39,36,45,36
7284957,3,0,99,43,0,0,2,39,0,19,0
7285157,1,0,99,43,0,0,2,39,25,35,25
7285162,3,0,99,43,0,0,2,39,43,14,43
7285850,1,0,99,43,0,0,2,39,25,35,25
7285955,4,0,100,43,0,0,2,39,40,43,40
7286039,3,0,99,43,0,0,2,39,43,14,43
7286137,1,0,99,43,0,0,2,39,25,35,25
7286217,4,0,99,43,0,0,2,39,36,45,36
7286263,1,0,99,43,0,0,2,39,22,33,22
7286458,3,0,99,43,0,0,2,39,46,22,46
7286589,1,0,99,43,0,0,3,38,37,12,37
7286799,4,0,98,43,0,0,2,38,40,45,40
7286995,3,0,98,42,0,0,2,38,45,36,45
7287080,1,0,98,42,0,0,2,38,19,34,19
7287337,3,0,98,42,0,0,2,38,47,29,47
7287881,1,0,96,41,0,0,2,38,41,15,41
7287896,4,0,96,41,0,0,2,38,40,10,40
7287984,1,0,96,41,0,0,2,38,19,34,19
7287994,2,0,96,41,0,0,2,38,42,12,37
7288400,1,0,95,41,0,0,2,38,37,12,37
7288443,4,0,95,40,0,0,2,38,39,45,39
7288995,3,0,94,40,0,0,2,38,47,14,47
7288995,2,0,94,40,0,0,2,38,47,14,38
7289071,3,0,94,40,0,0,2,38,42,32,42
7289327,1,0,94,40,0,0,2,38,41,15,41
7289432,4,0,94,40,0,0,2,38,40,45,40
7289568,1,0,94,40,0,0,3,37,19,35,19
7289763,1,0,94,40,0,0,3,37,37,12,37
7290154,2,0,94,40,0,0,3,37,47,14,38
7290154,3,0,94,40,0,0,3,37,47,14,47
7290248,3,0,95,40,0,0,3,37,45,40,45
7290349,1,0,95,40,0,0,3,37,2,28,2
7290486,4,0,95,39,0,0,3,37,40,45,40
7290653,4,0,95,39,0,0,3,37,40,45,40
7291138,3,0,97,39,0,0,3,37,45,40,45
7291276,4,0,97,39,0,0,3,37,41,43,41
7291387,4,0,97,39,0,0,3,37,40,45,40
7291472,1,0,97,40,0,0,3,37,2,28,2
7291545,4,0,97,40,0,0,3,37,36,45,36
7291548,1,0,97,40,0,0,3,37,37,12,37
7292050,1,0,100,40,0,0,3,37,19,35,19
7292133,3,0,100,40,0,0,3,37,44,14,44
7292247,3,0,100,40,0,0,3,37,45,15,45
7292637,1,0,100,40,0,0,4,37,18,33,18
7292694,3,0,101,40,0,0,4,37,45,15,45
7292728,4,0,101,40,0,0,4,37,40,10,40
7292755,3,0,101,40,0,0,4,37,42,36,42
7293317,3,0,102,40,0,0,4,37,45,15,45
7293335,4,0,102,40,0,0,4,37,41,47,41
7293352,1,0,102,40,0,0,4,37,18,33,18
7293556,4,0,102,40,0,0,4,37,38,45,38
7294455,4,0,101,41,0,0,2,38,30,47,30
7294486,4,0,101,41,0,0,2,38,40,10,40
7294671,3,0,101,41,0,0,2,38,43,28,43
7294949,4,0,100,42,0,0,2,38,40,10,40
7295119,4,0,100,42,0,0,2,38,28,43,28
7295345,3,0,100,41,0,0,2,38,44,37,44
7295345,2,0,100,41,0,0,2,38,44,37,12
7295401,3,0,100,41,0,0,2,38,43,28,43
7295463,3,0,100,41,0,0,2,38,42,37,42
7295572,4,0,100,41,0,0,2,38,28,43,28
7295605,4,0,100,41,0,0,2,38,36,43,36
7295626,4,0,100,41,0,0,2,38,41,43,41
7295890,2,0,100,41,0,0,2,38,43,41,15
7295890,3,0,100,41,0,0,2,38,43,41,43
7295892,4,0,100,41,0,0,2,38,37,42,37
7296172,3,0,100,41,0,0,1,39,42,37,42
7296225,3,0,100,41,0,0,1,39,43,28,43
7296269,4,0,100,41,0,0,1,39,37,42,37
7296314,4,0,100,41,0,0,1,39,32,42,32
7296759,1,0,99,41,0,0,1,39,38,14,38
7296885,4,0,99,41,0,0,1,39,28,43,28
7297068,3,0,100,41,0,0,1,39,42,37,42
7297259,2,0,97,42,0,0,1,39,47,14,38
7298210,1,0,96,42,0,0,2,39,37,12,37
7298295,1,0,96,42,0,0,2,39,19,33,19
7299223,2,0,96,39,0,0,1,39,46,39,13
7299223,3,0,96,39,0,0,1,39,46,39,46
7299277,3,0,96,39,0,0,1,39,43,36,43
7299830,4,0,94,37,0,0,1,39,38,45,38
7299913,3,0,94,35,0,0,1,39,45,38,45
7300070,3,0,93,35,0,0,1,39,44,14,44
7300487,4,0,91,35,0,0,1,39,38,42,38
7300527,4,0,91,36,0,0,1,39,36,42,36
7300767,4,0,91,36,0,0,1,39,38,45,38
7300788,3,0,91,36,0,0,1,39,45,38,45
7300924,1,0,90,35,0,0,1,39,19,33,19
7301104,1,0,91,35,0,0,1,39,30,39,30
7301286,3,0,91,35,0,0,1,39,44,14,44
7301560,4,0,91,35,0,0,1,39,38,45,38
7301668,2,0,91,35,0,0,1,39,44,41,15
7301714,4,0,91,34,0,0,1,39,37,44,37
7302017,3,0,89,34,0,0,1,39,45,38,45
7302035,4,0,89,34,0,0,1,39,36,43,36
7302301,3,0,89,34,0,0,1,39,42,41,42
7302576,3,0,89,34,0,0,1,39,45,30,45
7303168,4,0,87,34,0,0,2,38,38,42,38
7303456,2,0,87,34,0,0,1,38,42,12,37
7303515,2,0,87,34,0,0,1,38,44,41,15
7303864,4,0,87,34,0,0,1,38,36,43,36
7304724,1,0,84,34,0,0,2,38,37,12,37
7304726,1,0,84,34,0,0,2,38,37,12,37
7304878,3,0,84,34,0,0,2,38,46,32,46
7305104,1,0,84,34,0,0,2,38,37,12,37
7305427,2,0,84,36,0,0,2,38,44,41,15
7305715,4,0,84,36,0,0,2,38,27,42,27
7305988,3,0,84,36,0,0,2,38,43,36,43
7306027,1,0,84,36,0,0,2,38,19,33,19
7306351,4,0,84,36,0,0,2,38,36,47,36
7306474,3,0,85,36,0,0,2,38,42,38,42
7306716,1,0,85,36,0,0,2,38,19,33,19
7307065,1,0,85,37,0,0,2,38,30,39,30
7307370,1,0,85,37,0,0,2,38,3,32,3
7307385,3,0,85,37,0,0,2,38,46,14,46
7307706,2,0,86,36,0,0,1,38,44,37,12
7308060,1,0,86,36,0,0,1,38,30,39,30
7308353,3,0,86,36,0,0,1,38,43,22,43
7308530,1,0,86,37,0,0,1,38,30,39,30
7308579,4,0,86,37,0,0,1,38,36,43,36
7309299,3,0,86,39,0,0,1,38,43,20,43
7309526,3,0,86,39,0,0,1,38,43,40,43
7310024,2,0,86,41,0,0,1,38,46,38,14
7310024,2,0,86,41,0,0,1,38,46,38,11
7310672,4,0,88,41,0,0,1,39,39,47,39
7310727,3,0,88,40,0,0,1,39,43,20,43
7310865,3,0,88,40,0,0,1,39,47,13,47
7311886,4,0,93,41,0,0,1,40,36,8,36
7312035,3,0,92,41,0,0,1,40,45,31,45
7312128,4,0,92,41,0,0,1,40,40,45,40
7312224,3,0,92,41,0,0,1,40,8,36,8
7312325,3,0,92,41,0,0,1,40,47,36,47
7313361,3,0,93,39,0,0,1,40,43,41,43
7313361,2,0,93,39,0,0,1,40,43,41,15
7313390,3,0,93,39,0,0,1,40,44,13,44
7313651,3,0,94,39,0,0,1,40,43,29,43
7313684,3,0,94,39,0,0,1,40,42,37,42
7314107,4,0,96,39,0,0,1,40,41,43,41
7314234,3,0,97,39,0,0,1,40,47,39,47
7314239,4,0,97,39,0,0,1,40,36,43,36
7314256,4,0,97,39,0,0,1,40,36,8,36
7314306,2,0,96,39,0,0,1,40,44,41,15
7314492,4,0,96,39,0,0,1,40,29,43,29
7314528,1,0,96,39,0,0,1,40,38,11,38
7314682,3,0,96,39,0,0,1,40,43,36,43
7314905,3,0,96,39,0,0,1,40,8,36,8
7314966,3,0,96,39,0,0,1,40,43,41,43
7314966,2,0,96,39,0,0,1,40,43,41,15
7315169,3,0,96,39,0,0,1,40,42,29,42
7315301,4,0,96,39,0,0,1,40,36,8,36
7315509,4,0,96,39,0,0,1,40,40,45,40
7315562,4,0,96,39,0,0,1,40,36,43,36
7315721,4,0,96,39,0,0,1,40,41,43,41
7316123,2,0,97,39,0,0,2,40,43,41,15
7316188,3,0,97,39,0,0,2,40,43,36,43
7316293,3,0,97,39,0,0,2,40,45,40,45
7316418,4,0,97,39,0,0,2,40,36,43,36
7316670,4,0,96,39,0,0,2,40,31,47,31
7316726,4,0,96,39,0,0,2,40,40,45,40
7317191,3,0,96,40,0,0,3,40,45,40,45
7317976,4,0,97,40,0,0,4,39,40,45,40
7318201,4,0,99,40,0,0,4,39,41,47,41
7318355,1,0,99,40,0,0,4,39,38,11,38
7318826,1,0,100,39,0,0,4,39,38,11,38
7319145,3,0,100,39,0,0,4,39,42,29,42
7319241,4,0,100,39,0,0,4,39,29,42,29
7319495,3,0,101,39,0,0,4,39,42,29,42
7319690,4,0,100,39,0,0,3,40,29,42,29
7319822,1,0,100,39,0,0,3,40,38,11,38
7320186,1,0,101,39,0,0,3,40,25,33,25
7320442,3,0,100,39,0,0,2,41,42,29,42
7320635,4,0,102,39,0,0,2,41,41,47,41
7320950,4,0,103,39,0,0,2,41,38,46,38
7320983,1,0,103,39,0,0,2,41,25,33,25
7321049,1,0,103,39,0,0,2,41,25,33,25
7321212,4,0,103,39,0,0,2,41,37,42,37
7321273,4,0,103,39,0,0,2,41,29,42,29
7322107,3,0,105,40,0,0,2,41,43,41,43
7322107,2,0,105,40,0,0,2,41,43,41,15
7322445,4,0,106,40,0,0,3,41,37,47,37
7322666,4,0,107,39,0,0,3,41,39,47,39
7322764,4,0,107,39,0,0,3,41,36,8,36
7322846,3,0,107,39,0,0,3,41,8,36,8
7323387,4,0,107,39,0,0,3,41,36,8,36
7323525,4,0,107,39,0,0,3,41,41,47,41
7323616,4,0,107,39,0,0,2,42,36,8,36
7323678,3,0,107,39,0,0,2,42,47,41,47
7323719,3,0,107,39,0,0,2,42,8,36,8
7324295,4,0,105,39,0,0,1,42,41,47,41
7324478,3,0,105,39,0,0,1,42,47,41,47
7324714,1,0,105,39,0,0,1,42,19,33,19
7324728,4,0,105,39,0,0,1,42,37,47,37
7324767,3,0,105,38,0,0,1,42,47,37,47
7324846,3,0,105,38,0,0,1,42,46,39,46
7324959,4,0,105,38,0,0,1,42,39,47,39
7325305,4,0,104,38,0,0,1,42,39,42,39
7325319,4,0,104,38,0,0,1,42,41,47,41
7325402,1,0,104,38,0,0,1,42,37,12,37
7325594,1,0,104,38,0,0,1,42,19,33,19
7325812,3,0,104,39,0,0,1,42,47,39,47
7325918,3,0,105,39,0,0,1,42,47,41,47
7326204,4,0,105,38,0,0,1,42,39,47,39
7326721,1,0,104,38,0,0,1,42,19,33,19
7327193,1,0,103,38,0,0,1,42,27,36,27
7327259,4,0,103,38,0,0,1,42,36,42,36
7327289,1,0,103,39,0,0,1,42,37,12,37
7327734,2,0,103,39,0,0,1,42,42,12,37
7328420,4,0,102,39,0,0,1,42,38,46,38
7329131,3,0,101,39,0,0,1,42,46,38,46
7329133,1,0,101,39,0,0,1,42,37,12,37
7329139,4,0,101,39,0,0,1,42,39,46,39
7329477,3,0,99,39,0,0,1,42,47,36,47
7329674,3,0,99,39,0,0,2,41,43,29,43
7330677,4,0,97,39,0,0,2,41,40,46,40
7330744,4,0,97,39,0,0,2,41,36,8,36
7331092,4,0,96,40,0,0,2,41,39,46,39
7331572,4,0,95,40,0,0,2,41,37,47,37
7331865,4,0,94,40,0,0,2,41,30,46,30
7332016,4,0,94,40,0,0,2,41,41,47,41
7332401,3,0,94,39,0,0,2,41,42,39,42
7332574,3,0,93,40,0,0,2,41,43,36,43
7332601,3,0,93,40,0,0,2,41,46,40,46
7333422,1,0,91,39,0,0,2,41,37,12,37
7333946,4,0,90,39,0,0,3,40,40,17,40
7334016,1,0,90,40,0,0,3,40,37,12,37
7334214,1,0,90,40,0,0,3,40,32,37,32
7334536,4,0,91,40,0,0,3,40,38,46,38
7334647,2,0,91,40,0,0,3,40,44,41,15
7334880,1,0,89,40,0,0,2,40,37,12,37
7334904,3,0,89,40,0,0,2,40,47,37,47
7334924,1,0,89,40,0,0,2,40,37,12,37
7334984,1,0,89,40,0,0,2,40,25,33,25
7335225,3,0,90,40,0,0,2,40,46,38,46
7335593,1,0,89,40,0,0,2,40,26,34,26
7335598,4,0,89,40,0,0,2,40,40,17,40
7335700,4,0,89,40,0,0,2,40,37,47,37
7335841,1,0,88,40,0,0,2,40,21,33,21
7335907,3,0,88,40,0,0,2,40,47,37,47
7335954,4,0,88,40,0,0,2,40,38,46,38
7336137,4,0,88,40,0,0,2,40,37,47,37
7336380,1,0,88,41,0,0,2,40,25,33,25
7336877,3,0,87,41,0,0,2,40,47,37,47
7336898,4,0,87,41,0,0,2,40,40,17,40
7336905,4,0,87,41,0,0,2,40,40,45,40
7337217,1,0,88,41,0,0,2,40,25,33,25
7337306,2,0,88,41,0,0,2,40,46,39,13
7337590,3,0,88,41,0,0,2,40,45,40,45
7338034,2,0,88,41,0,0,2,40,46,38,14
7338034,3,0,88,41,0,0,2,40,46,38,46
7339025,4,0,90,41,0,0,2,40,39,47,39
7339103,4,0,90,40,0,0,2,40,36,8,36
7339157,3,0,90,40,0,0,2,40,8,36,8
7339204,4,0,90,40,0,0,2,40,36,8,36
7339307,3,0,90,40,0,0,2,40,43,18,43
7339343,3,0,90,40,0,0,2,40,42,29,42
7339894,3,0,90,40,0,0,2,40,8,36,8
7340119,1,0,89,40,0,0,2,40,2,19,2
7340213,4,0,89,40,0,0,2,40,36,8,36
7340332,3,0,90,40,0,0,2,40,43,18,43
7340359,2,0,90,40,0,0,2,40,47,13,39
7340749,3,0,90,39,0,0,2,40,8,36,8
7341013,1,0,90,39,0,0,2,40,21,35,21
7341065,4,0,90,39,0,0,2,40,39,47,39
7341145,3,0,90,39,0,0,2,40,43,41,43
7341374,4,0,90,39,0,0,2,40,40,46,40
7341643,1,0,89,39,0,0,2,40,21,35,21
7341842,3,0,89,40,0,0,2,40,43,15,43
7341935,1,0,90,40,0,0,2,40,21,33,21
7341951,1,0,90,40,0,0,2,40,32,37,32
7342009,3,0,90,40,0,0,2,40,43,18,43
7342167,4,0,90,40,0,0,2,40,38,46,38
7342389,4,0,90,40,0,0,2,40,36,8,36
7342851,3,0,91,39,0,0,2,40,45,31,45
7343323,1,0,91,40,0,0,2,40,39,13,39
7343564,4,0,92,40,0,0,2,40,27,42,27
7343629,4,0,92,40,0,0,2,40,40,46,40
7343706,2,0,92,40,0,0,2,40,46,39,13
7343887,4,0,92,40,0,0,2,40,40,45,40
7343963,4,0,92,40,0,0,2,40,36,42,36
7344154,1,0,91,40,0,0,2,40,39,13,39
7344276,3,0,91,40,0,0,2,40,42,36,42
7344570,1,0,90,40,0,0,2,40,20,34,20
7344781,4,0,91,40,0,0,2,40,36,42,36
7344862,3,0,92,40,0,0,2,40,42,36,42
7345171,4,0,92,39,0,0,2,40,36,42,36
7345933,4,0,92,39,0,0,2,40,36,43,36
7346067,3,0,92,39,0,0,2,40,43,29,43
7346888,3,0,93,37,0,0,2,40,45,31,45
7346910,1,0,93,37,0,0,2,40,5,33,5
7347037,3,0,93,37,0,0,2,40,47,39,47
7347280,4,0,93,37,0,0,2,40,29,42,29
7347298,3,0,93,37,0,0,2,40,45,13,45
7347457,4,0,93,37,0,0,2,40,31,45,31
7347911,1,0,94,37,0,0,2,40,5,33,5
7348310,2,0,92,37,0,0,2,40,44,37,12
7348310,2,0,92,37,0,0,2,40,44,37,28
7348567,4,0,92,37,0,0,2,40,36,8,36
7348936,4,0,92,36,0,0,3,40,36,47,36
7349174,3,0,92,36,0,0,3,40,47,36,47
7349292,1,0,91,36,0,0,3,40,37,12,37
7349447,3,0,91,36,0,0,3,40,8,36,8
7349650,1,0,91,36,0,0,3,40,39,13,39
7349741,4,0,91,36,0,0,3,40,40,45,40
7349849,4,0,91,37,0,0,3,40,36,8,36
7350006,3,0,90,37,0,0,3,40,43,32,43
7350124,4,0,90,37,0,0,3,40,32,43,32
7350176,3,0,90,37,0,0,3,40,45,40,45
7350239,2,0,91,37,0,0,3,40,46,38,14
7350292,4,0,90,37,0,0,3,40,36,16,36
7350654,3,0,90,37,0,0,3,40,45,13,45
7350736,1,0,90,37,0,0,3,40,24,34,24
7350748,3,0,90,37,0,0,3,40,8,36,8
7350942,4,0,90,36,0,0,3,40,36,8,36
7351048,4,0,91,36,0,0,3,40,40,45,40
7351603,3,0,92,37,0,0,2,40,45,40,45
7351607,2,0,92,37,0,0,2,40,46,39,13
7351684,4,0,92,37,0,0,2,40,39,47,39
7351852,3,0,91,38,0,0,2,40,43,32,43
7352050,2,0,91,38,0,0,2,40,44,37,28
7352050,2,0,91,38,0,0,2,40,44,37,12
7352074,4,0,91,38,0,0,2,40,40,45,40
7352552,4,0,91,39,0,0,2,40,41,44,41
7353077,1,0,91,39,0,0,2,40,37,12,37
7353101,2,0,91,39,0,0,2,40,42,12,37
7353105,2,0,91,39,0,0,2,40,46,38,14
7353112,3,0,92,39,0,0,2,40,43,36,43
7353187,3,0,92,39,0,0,2,40,45,13,45
7353246,4,0,92,37,0,0,2,40,36,16,36
7353337,1,0,92,37,0,0,2,40,28,37,28
7353375,1,0,92,37,0,0,2,40,39,13,39
7353609,3,0,92,37,0,0,2,40,16,36,16
7353752,4,0,92,37,0,0,2,40,36,16,36
7353789,3,0,92,37,0,0,2,40,47,39,47
7353842,3,0,92,37,0,0,2,40,45,13,45
7354098,3,0,93,37,0,0,2,40,43,29,43
7354144,4,0,93,37,0,0,2,40,38,7,38
7354164,3,0,93,37,0,0,2,40,16,36,16
7354364,1,0,93,37,0,0,2,40,39,13,39
7354402,1,0,93,37,0,0,2,40,24,33,24
7354419,1,0,93,37,0,0,2,40,39,13,39
7354492,2,0,93,37,0,0,2,40,42,12,37
7354563,2,0,93,37,0,0,2,40,44,41,15
7354720,1,0,93,37,0,0,2,40,24,34,24
7354956,3,0,94,37,0,0,2,40,45,31,45
7355069,1,0,94,37,0,0,2,40,4,22,4
7355345,3,0,94,37,0,0,2,40,45,38,45
7355526,4,0,96,37,0,0,2,40,31,45,31
7355594,1,0,96,37,0,0,2,40,24,34,24
7355602,3,0,96,37,0,0,2,40,45,31,45
7355632,3,0,96,37,0,0,2,40,43,28,43
7355740,4,0,96,37,0,0,2,40,28,43,28
7355796,4,0,96,37,0,0,2,40,31,45,31
7356279,3,0,96,37,0,0,2,40,45,31,45
7356421,3,0,96,37,0,0,2,40,43,28,43
7356604,1,0,97,37,0,0,2,40,24,34,24
7356911,4,0,97,37,0,0,2,40,28,43,28
7356966,4,0,97,37,0,0,2,40,41,42,41
7357060,1,0,97,38,0,0,2,40,37,12,37
7357251,1,0,97,38,0,0,2,40,37,12,37
7357338,1,0,97,38,0,0,2,40,24,34,24
7357773,4,0,97,37,0,0,2,40,32,43,32
7357802,3,0,97,38,0,0,2,40,42,27,42
7357921,3,0,97,38,0,0,2,40,42,24,42
7358356,3,0,98,37,0,0,2,40,43,15,43
7358381,4,0,98,38,0,0,2,40,27,42,27
7358814,3,0,98,38,0,0,2,40,46,14,46
7358979,3,0,98,38,0,0,2,40,42,24,42
7359016,3,0,98,38,0,0,2,40,43,15,43
7359046,1,0,98,38,0,0,2,40,3,35,3
7359116,4,0,98,38,0,0,2,40,39,47,39
7359215,3,0,98,38,0,0,2,40,42,27,42
7359612,4,0,98,37,0,0,2,40,27,42,27
7359781,3,0,98,37,0,0,2,40,46,14,46
7359898,3,0,98,37,0,0,2,40,43,15,43
7359933,3,0,98,37,0,0,2,40,44,41,44
7359933,2,0,98,37,0,0,2,40,44,41,15
7359979,4,0,98,37,0,0,2,40,38,7,38
7359983,3,0,98,37,0,0,2,40,42,27,42
7360409,3,0,98,37,0,0,2,40,42,24,42
7360563,1,0,98,37,0,0,2,40,18,35,18
7360863,1,0,99,37,0,0,2,40,18,35,18
7360926,4,0,99,37,0,0,2,40,37,45,37
7361275,1,0,99,37,0,0,2,41,18,35,18
7361275,3,0,99,37,0,0,2,41,43,18,43
7361280,4,0,99,37,0,0,2,41,40,42,40
7361343,1,0,99,37,0,0,2,41,20,33,20
7361413,4,0,99,37,0,0,2,41,39,46,39
7361458,3,0,99,37,0,0,2,41,42,40,42
7361820,1,0,99,37,0,0,2,41,24,33,24
7362142,4,0,98,37,0,0,2,41,40,42,40
7362230,1,0,98,37,0,0,2,41,20,33,20
7362374,4,0,98,37,0,0,2,41,37,44,37
7362563,3,0,99,37,0,0,2,41,46,40,46
7362660,3,0,99,37,0,0,2,41,45,37,45
7362663,1,0,99,37,0,0,2,41,24,33,24
7362739,4,0,99,37,0,0,2,41,38,7,38
7362801,3,0,99,37,0,0,2,41,42,40,42
7363315,1,0,98,37,0,0,2,41,3,30,3
7363478,3,0,98,38,0,0,2,41,43,18,43
7363504,4,0,98,38,0,0,2,41,38,45,38
7363528,3,0,98,38,0,0,2,41,0,35,0
7363744,1,0,98,38,0,0,2,41,24,33,24
7363772,1,0,98,38,0,0,2,41,3,30,3
7363841,1,0,98,38,0,0,2,41,38,11,38
7363857,4,0,98,38,0,0,2,41,37,47,37
7364137,3,0,98,38,0,0,2,41,43,29,43
7364156,3,0,98,38,0,0,2,41,43,18,43
7364641,1,0,96,41,0,0,2,41,38,11,38
7364651,1,0,96,41,0,0,2,41,29,36,29
7364935,3,0,96,42,0,0,2,41,0,35,0
7364940,1,0,96,42,0,0,2,41,29,36,29
7365089,2,0,96,44,0,0,2,41,47,14,38
7365434,3,0,96,43,0,0,2,41,45,26,45
7365535,4,0,96,43,0,0,2,41,40,46,40
7365606,3,0,96,43,0,0,2,41,42,40,42
7365606,1,0,96,43,0,0,2,41,38,11,38
7365777,1,0,96,44,0,0,2,41,29,36,29
7365943,4,0,96,44,0,0,2,41,40,10,40
7366223,3,0,96,44,0,0,2,41,0,35,0
7366228,4,0,96,44,0,0,2,41,39,47,39
7366239,3,0,96,44,0,0,2,41,45,40,45
7366376,3,0,96,44,0,0,2,41,46,40,46
7366552,3,0,96,44,0,0,2,41,46,31,46
7366732,3,0,96,44,0,0,2,41,45,26,45
7366764,4,0,96,44,0,0,2,41,41,44,41
7367000,3,0,97,44,0,0,2,41,47,39,47
7367006,3,0,97,44,0,0,2,41,45,37,45
7367034,4,0,97,44,0,0,2,41,39,47,39
7367049,4,0,97,44,0,0,2,41,37,45,37
7367064,4,0,97,44,0,0,2,41,40,45,40
7367444,3,0,97,44,0,0,2,41,45,40,45
7367646,4,0,97,44,0,0,2,41,40,45,40
